PSZ2 G080.41-33.24	 80.4111341	-33.2420346
PSZ2 G080.55-24.82	 80.5539328	-24.8201928
PSZ2 G080.64+64.31	 80.6465980	 64.3153298
PSZ2 G080.65-46.81	 80.6534208	-46.8191305
PSZ2 G080.70+48.31	 80.7009168	 48.3176584
PSZ2 G081.00-50.93	 81.0016589	-50.9303607
PSZ2 G081.02+50.57	 81.0268538	 50.5737943
PSZ2 G081.22-41.95	 81.2288398	-41.9523145
PSZ2 G081.31-68.56	 81.3100330	-68.5638410
PSZ2 G081.56+26.51	 81.5644441	 26.5183100
PSZ2 G081.60+18.47	 81.6037810	 18.4752600
PSZ2 G081.72+70.15	 81.7287405	 70.1541373
PSZ2 G082.06+27.23	 82.0632003	 27.2338116
PSZ2 G082.31-67.00	 82.3131920	-67.0061153
PSZ2 G082.37+22.35	 82.3720031	 22.3564799
PSZ2 G082.88-75.10	 82.8868932	-75.1053159
PSZ2 G083.14+66.57	 83.1455184	 66.5756374
PSZ2 G083.29-31.03	 83.2992326	-31.0363487
PSZ2 G083.56+24.90	 83.5619544	 24.9089651
PSZ2 G083.85-55.43	 83.8592628	-55.4394855
PSZ2 G083.86+85.09	 83.8655395	 85.0914618
PSZ2 G084.10+58.72	 84.1031109	 58.7283204
PSZ2 G084.13-35.41	 84.1385869	-35.4141167
PSZ2 G084.15-08.63	 84.1566026	 -8.6352937
PSZ2 G084.19-47.48	 84.1973880	-47.4810802
PSZ2 G084.41-12.43	 84.4160360	-12.4320874
PSZ2 G084.47+12.63	 84.4739150	 12.6325212
PSZ2 G084.50+31.35	 84.5099852	 31.3526968
PSZ2 G084.62-15.86	 84.6258321	-15.8614844
PSZ2 G084.69+42.28	 84.6913445	 42.2845984
PSZ2 G084.69-58.60	 84.6919483	-58.6006282
PSZ2 G084.81-62.18	 84.8114789	-62.1819129
PSZ2 G084.82+20.66	 84.8231426	 20.6636762
PSZ2 G084.85+35.05	 84.8534994	 35.0550867
PSZ2 G085.23+39.42	 85.2366660	 39.4200028
PSZ2 G085.72+10.66	 85.7225283	 10.6674523
PSZ2 G085.82+35.44	 85.8218276	 35.4451223
PSZ2 G085.95+25.23	 85.9559787	 25.2357349
PSZ2 G085.98+26.69	 85.9814400	 26.6908498
PSZ2 G086.07-41.99	 86.0743923	-41.9961788
PSZ2 G086.28+74.76	 86.2890310	 74.7693697
PSZ2 G086.35-13.94	 86.3502021	-13.9475835
PSZ2 G086.43-24.95	 86.4322846	-24.9580230
PSZ2 G086.47+15.31	 86.4703383	 15.3142174
