PSZ2 G217.40+10.88
PSZ2 G206.55-43.22
PSZ2 G216.62+47.00
PSZ2 G219.12+44.49
PSZ2 G285.80-26.46
PSZ2 G033.81+77.18
PSZ2 G292.74+33.49
PSZ2 G193.31-46.13
PSZ2 G114.31+64.89
PSZ2 G184.68+28.91
PSZ2 G146.35-15.59
PSZ2 G134.59+53.38
PSZ2 G219.88+22.83
PSZ2 G312.35+17.84
PSZ2 G093.93-82.22
PSZ2 G183.90+42.99
PSZ2 G293.01-65.78
PSZ2 G155.46-60.15
PSZ2 G204.91-69.71
PSZ2 G115.58-44.56
PSZ2 G141.59+23.69
PSZ2 G204.73+15.88
PSZ2 G241.98+19.56
PSZ2 G272.88+19.14
PSZ2 G261.09-66.14
PSZ2 G072.40-78.45
PSZ2 G248.95-20.71
PSZ2 G288.63-37.66
PSZ2 G000.13+78.04
PSZ2 G313.33+61.13
PSZ2 G165.95+41.01
PSZ2 G294.68-37.01
PSZ2 G303.56+47.54
PSZ2 G262.83+25.77
PSZ2 G222.78+12.84
PSZ2 G215.75-32.97
PSZ2 G120.08-44.41
PSZ2 G268.07+09.39
PSZ2 G253.04+36.83
PSZ2 G184.24+43.69
PSZ2 G151.86-75.04
PSZ2 G191.00+06.65
PSZ2 G210.78-36.25
PSZ2 G210.37-37.00
PSZ2 G292.69-18.32
PSZ2 G253.43+30.57
PSZ2 G347.96+80.46
PSZ2 G203.32+08.91
PSZ2 G254.90+33.92
PSZ2 G331.12+62.31
PSZ2 G150.64-14.21
PSZ2 G333.59+73.19
PSZ2 G135.94-68.22
PSZ2 G165.06+54.13
PSZ2 G313.55+41.93
PSZ2 G246.49-35.31
PSZ2 G226.16-21.95
PSZ2 G106.87-83.23
PSZ2 G271.28-36.11
PSZ2 G105.40-50.43
PSZ2 G249.14+28.98
PSZ2 G258.33-38.54
PSZ2 G133.92-42.73
PSZ2 G150.56+58.32
PSZ2 G107.66-58.32
PSZ2 G204.24+14.51
PSZ2 G292.77-23.80
PSZ2 G188.38+07.05
PSZ2 G194.36+14.07
PSZ2 G178.00+42.32
PSZ2 G234.59+73.01
PSZ2 G284.30-26.75
PSZ2 G269.02+46.30
PSZ2 G266.50-25.31
PSZ2 G244.71+32.50
PSZ2 G249.38+33.26
PSZ2 G119.30-64.68
PSZ2 G273.69-68.38
PSZ2 G245.70-33.75
PSZ2 G145.92-12.53
PSZ2 G272.08-29.06
PSZ2 G209.53+43.32
PSZ2 G270.93-58.78
PSZ2 G300.98+14.38
PSZ2 G240.80-46.51
PSZ2 G126.72-21.03
PSZ2 G250.68+40.76
PSZ2 G131.15-14.72
PSZ2 G274.73-16.79
PSZ2 G166.09+43.38
PSZ2 G131.27-25.82
PSZ2 G295.00-37.76
PSZ2 G307.72-77.87
PSZ2 G133.59+50.68
PSZ2 G254.73-30.52
PSZ2 G158.35-47.49
PSZ2 G323.30+63.66
PSZ2 G202.61-26.26
PSZ2 G180.60+76.65
PSZ2 G171.48+16.17
PSZ2 G289.50-47.49
PSZ2 G271.53-56.57
PSZ2 G170.26+73.90
PSZ2 G235.74-67.98
PSZ2 G280.21+14.57
PSZ2 G261.11+34.90
